Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
CA-2024-1602,2024-01-03,Second Class,Jennifer Burnett,Consumer,Central,Furniture,Table,Table Market,717.95,9,0.05,292.49,1
CA-2023-1603,2023-12-04,Second Class,Jason Delgado,Corporate,South,Technology,Monitor,Monitor Affect,366.71,9,0.15,-11.58,12
CA-2024-1604,2023-06-15,Standard Class,Alexis Myers,Home Office,East,Office Supplies,Paper,Paper Outside,588.74,9,0.11,299.45,6
CA-2024-1605,2024-06-22,Second Class,James Johnson,Consumer,South,Furniture,Bookcase,Bookcase Matter,142.66,1,0.03,53.97,6
CA-2023-1606,2023-08-11,Second Class,Katherine Turner,Home Office,West,Technology,Laptop,Laptop Fact,599.45,9,0.12,113.6,8
CA-2023-1607,2023-04-01,Standard Class,Eugene Nelson,Consumer,East,Furniture,Chair,Chair Wall,72.11,4,0.15,46.81,4
CA-2024-1608,2023-05-17,First Class,Lori Hubbard,Home Office,West,Furniture,Table,Table Source,101.99,7,0.4,-32.13,5
CA-2025-1609,2023-09-04,Standard Class,Joel Moses,Consumer,South,Technology,Phone,Phone Run,846.04,6,0.03,115.63,9
CA-2025-1610,2024-05-13,Standard Class,Ralph Lynch,Home Office,Central,Technology,Monitor,Monitor Husband,109.29,1,0.1,280.47,5
CA-2024-1611,2023-11-23,First Class,Stephen Gray,Consumer,Central,Furniture,Sofa,Sofa Safe,671.62,4,0.12,106.66,11
CA-2023-1612,2024-06-29,Standard Class,David Ponce,Corporate,Central,Furniture,Chair,Chair Fund,647.89,6,0.38,-24.73,6
CA-2025-1613,2023-12-04,Standard Class,Barbara Rodriguez,Corporate,East,Office Supplies,Pen,Pen Five,534.88,3,0.18,140.75,12
CA-2024-1614,2024-09-28,First Class,Sheri Fields,Corporate,South,Technology,Phone,Phone Not,199.6,2,0.41,41.35,9
CA-2025-1615,2024-04-03,Standard Class,William Pearson,Corporate,South,Technology,Monitor,Monitor Mouth,86.18,9,0.38,94.7,4
CA-2023-1616,2024-10-03,First Class,Benjamin Knight,Corporate,Central,Office Supplies,Binder,Binder Write,557.94,8,0.46,218.66,10
CA-2025-1617,2023-10-09,Standard Class,Charles Walker,Home Office,South,Office Supplies,Paper,Paper Resource,393.68,3,0.44,244.56,10
CA-2025-1618,2023-06-22,Standard Class,Jeffery Martinez,Corporate,West,Technology,Monitor,Monitor Early,122.39,1,0.4,291.36,6
CA-2025-1619,2024-12-02,Second Class,Kelly Terry,Corporate,West,Office Supplies,Storage,Storage Pressure,805.07,6,0.08,-7.37,12
CA-2023-1620,2024-05-12,Second Class,Joseph Wood,Corporate,West,Office Supplies,Storage,Storage Discussion,912.81,7,0.3,27.39,5
CA-2023-1621,2023-11-27,Second Class,Debbie Wiley,Corporate,East,Office Supplies,Paper,Paper Technology,344.47,7,0.15,1.28,11
CA-2025-1622,2024-02-24,First Class,Melissa Jones,Consumer,Central,Office Supplies,Storage,Storage Arrive,307.22,9,0.06,137.17,2
CA-2024-1623,2024-08-31,Standard Class,Traci Sanchez,Home Office,East,Office Supplies,Storage,Storage What,970.42,2,0.19,163.98,8
CA-2023-1624,2024-09-28,Second Class,Benjamin Williams,Consumer,Central,Furniture,Sofa,Sofa Across,165.33,8,0.19,285.58,9
CA-2024-1625,2024-12-05,First Class,Danielle Hawkins,Corporate,West,Technology,Monitor,Monitor Imagine,415.9,4,0.29,273.84,12
CA-2023-1626,2024-08-12,First Class,William Cochran,Home Office,West,Furniture,Bookcase,Bookcase Cell,583.71,5,0.11,107.19,8
CA-2024-1627,2024-12-27,Second Class,Zachary Kemp Jr.,Corporate,West,Furniture,Bookcase,Bookcase Foreign,197.56,9,0.47,15.65,12
CA-2025-1628,2024-11-06,First Class,Dana Harrison,Home Office,South,Office Supplies,Paper,Paper Computer,821.07,1,0.27,-42.54,11
CA-2024-1629,2024-08-03,First Class,Megan King,Corporate,South,Technology,Laptop,Laptop City,998.24,5,0.37,256.98,8
CA-2023-1630,2024-12-13,Standard Class,Christopher Houston,Corporate,East,Furniture,Bookcase,Bookcase Audience,235.59,10,0.27,4.15,12
CA-2023-1631,2023-08-12,Second Class,Emily Waters,Consumer,West,Technology,Printer,Printer Design,786.56,6,0.15,177.11,8
CA-2024-1632,2023-05-26,First Class,Lance Lee,Consumer,East,Office Supplies,Paper,Paper Author,418.18,1,0.1,119.08,5
CA-2024-1633,2024-07-31,Second Class,Mark Irwin,Consumer,Central,Furniture,Sofa,Sofa Player,993.92,3,0.34,168.56,7
CA-2025-1634,2023-06-10,Second Class,Belinda Calderon,Corporate,West,Furniture,Chair,Chair Special,608.0,4,0.0,19.53,6
CA-2025-1635,2024-12-03,Standard Class,Richard Reid,Corporate,Central,Office Supplies,Pen,Pen Think,974.52,7,0.11,55.73,12
CA-2025-1636,2023-10-29,Standard Class,Victoria Lopez,Corporate,Central,Technology,Phone,Phone Challenge,95.0,4,0.04,271.17,10
CA-2024-1637,2024-03-01,Second Class,Jesse Armstrong,Home Office,East,Technology,Laptop,Laptop Citizen,326.2,5,0.2,113.78,3
CA-2023-1638,2024-04-01,Standard Class,Jasmine Gaines,Home Office,East,Technology,Laptop,Laptop Sister,429.44,7,0.48,266.3,4
CA-2023-1639,2023-09-01,Second Class,Glenda Johnson,Corporate,South,Furniture,Bookcase,Bookcase Four,213.31,8,0.14,272.64,9
CA-2023-1640,2023-03-05,First Class,Kaylee Gould,Home Office,East,Furniture,Sofa,Sofa Summer,77.12,10,0.31,124.84,3
CA-2023-1641,2023-01-07,First Class,Patty Oconnor,Corporate,Central,Furniture,Chair,Chair How,539.95,10,0.34,95.6,1
CA-2024-1642,2023-04-02,Second Class,Lisa Li,Consumer,South,Technology,Phone,Phone Deal,162.05,8,0.34,148.66,4
CA-2023-1643,2024-06-14,First Class,Scott Roberts,Consumer,South,Furniture,Sofa,Sofa Activity,175.29,7,0.25,138.7,6
CA-2023-1644,2024-01-14,Standard Class,Patrick Diaz,Consumer,Central,Technology,Laptop,Laptop International,603.9,2,0.06,125.62,1
CA-2025-1645,2024-03-03,Second Class,Sarah Romero,Home Office,West,Furniture,Table,Table Inside,21.24,7,0.06,299.63,3
CA-2023-1646,2023-09-07,Second Class,Gabriel White,Corporate,East,Furniture,Sofa,Sofa Pass,265.56,7,0.01,103.29,9
CA-2023-1647,2023-09-01,Standard Class,April Matthews,Consumer,West,Office Supplies,Binder,Binder Soon,753.84,6,0.31,68.32,9
CA-2025-1648,2024-05-11,Standard Class,Sierra Turner,Home Office,South,Furniture,Sofa,Sofa Control,487.75,3,0.04,72.71,5
CA-2023-1649,2023-01-16,First Class,Aaron Washington,Home Office,South,Furniture,Chair,Chair Able,894.85,10,0.32,78.56,1
CA-2025-1650,2024-05-12,First Class,Juan Beard,Home Office,East,Technology,Printer,Printer Opportunity,506.34,3,0.16,-17.27,5
CA-2025-1651,2023-02-15,First Class,Adam Wells,Home Office,Central,Office Supplies,Binder,Binder Without,144.53,10,0.07,214.76,2
CA-2024-1652,2024-06-06,Second Class,Patrick Carter,Home Office,West,Technology,Phone,Phone Agency,85.02,10,0.0,213.03,6
CA-2023-1653,2023-06-15,Standard Class,Antonio Dixon DDS,Consumer,Central,Technology,Monitor,Monitor Above,280.14,5,0.34,71.44,6
CA-2024-1654,2024-05-16,Second Class,Manuel Allen,Corporate,West,Office Supplies,Binder,Binder Decide,844.1,7,0.02,96.94,5
CA-2023-1655,2024-11-13,Standard Class,Thomas Edwards,Consumer,Central,Furniture,Chair,Chair Size,420.43,2,0.06,296.77,11
CA-2024-1656,2024-01-30,Standard Class,James Weber,Home Office,Central,Office Supplies,Storage,Storage Forward,882.56,9,0.23,179.74,1
CA-2024-1657,2023-11-22,Standard Class,Wendy Simpson,Home Office,East,Technology,Laptop,Laptop Money,187.88,1,0.46,49.97,11
CA-2024-1658,2023-01-08,First Class,Michael Collins,Consumer,West,Furniture,Sofa,Sofa Simple,515.46,8,0.04,150.84,1
CA-2023-1659,2023-12-23,Standard Class,Carl Ryan,Corporate,West,Office Supplies,Storage,Storage Well,899.87,2,0.12,190.3,12
CA-2025-1660,2024-06-16,Standard Class,Ronnie Gonzalez,Home Office,East,Office Supplies,Binder,Binder Rule,783.02,9,0.13,45.49,6
CA-2024-1661,2024-08-17,Standard Class,Natasha Webb,Consumer,East,Office Supplies,Pen,Pen Treat,878.28,8,0.45,95.65,8
CA-2024-1662,2024-09-23,Second Class,Michael Daniels,Corporate,Central,Technology,Printer,Printer Our,75.12,4,0.03,221.48,9
CA-2023-1663,2023-07-19,First Class,Lisa French,Consumer,South,Office Supplies,Storage,Storage Behavior,550.05,1,0.32,276.2,7
CA-2023-1664,2024-02-14,Standard Class,Tammy Perez,Consumer,South,Furniture,Sofa,Sofa Some,666.84,6,0.12,-25.98,2
CA-2024-1665,2024-08-21,First Class,Julie Hall,Home Office,East,Furniture,Bookcase,Bookcase Its,213.78,7,0.22,140.5,8
CA-2023-1666,2023-07-25,Second Class,Sandra Chandler,Corporate,East,Office Supplies,Paper,Paper Allow,83.83,1,0.32,68.66,7
CA-2025-1667,2023-09-21,Second Class,Melvin Sanchez,Consumer,South,Office Supplies,Paper,Paper City,503.51,4,0.4,243.93,9
CA-2023-1668,2023-11-02,First Class,Mrs. Mary Lucas,Corporate,West,Technology,Phone,Phone Else,32.48,4,0.26,62.5,11
CA-2023-1669,2023-07-07,Second Class,Robert Gonzalez,Home Office,South,Furniture,Sofa,Sofa Great,723.88,3,0.23,-11.66,7
CA-2023-1670,2023-04-12,First Class,Wendy Turner,Corporate,Central,Furniture,Sofa,Sofa Consider,326.23,9,0.3,173.07,4
CA-2025-1671,2023-12-21,Standard Class,Lisa Bruce,Home Office,Central,Office Supplies,Binder,Binder Most,878.77,6,0.44,68.26,12
CA-2024-1672,2024-09-04,First Class,Justin Lee,Consumer,South,Technology,Laptop,Laptop Beautiful,113.05,3,0.34,49.39,9
CA-2025-1673,2023-01-18,Second Class,Sarah Tran,Consumer,Central,Office Supplies,Storage,Storage Every,956.4,9,0.26,251.38,1
CA-2023-1674,2023-12-11,Standard Class,Julie Mccormick,Home Office,East,Office Supplies,Paper,Paper Tell,376.54,1,0.46,57.14,12
CA-2024-1675,2023-12-17,Standard Class,Bradley Martinez,Consumer,East,Technology,Monitor,Monitor Behavior,184.07,10,0.46,96.2,12
CA-2024-1676,2023-08-04,Standard Class,Vanessa Carter,Home Office,Central,Furniture,Table,Table Attention,307.8,2,0.05,142.77,8
CA-2023-1677,2024-05-14,Standard Class,John Holmes,Corporate,East,Technology,Laptop,Laptop Story,445.34,3,0.2,295.16,5
CA-2024-1678,2024-09-27,Second Class,Jessica Washington,Corporate,Central,Technology,Monitor,Monitor Meeting,525.65,2,0.25,-43.41,9
CA-2023-1679,2024-01-27,Standard Class,John Marquez,Home Office,East,Technology,Phone,Phone Politics,213.97,6,0.22,40.69,1
CA-2025-1680,2023-07-18,First Class,Lisa Brown,Home Office,West,Furniture,Sofa,Sofa Seek,92.95,1,0.31,139.68,7
CA-2023-1681,2023-12-02,First Class,Brittney Mccall,Consumer,Central,Office Supplies,Paper,Paper Interest,607.09,3,0.25,106.63,12
CA-2025-1682,2023-06-18,Second Class,Stephanie Torres,Corporate,Central,Furniture,Bookcase,Bookcase Only,720.52,5,0.32,253.6,6
CA-2025-1683,2023-02-23,First Class,Mark French,Consumer,West,Office Supplies,Paper,Paper Reveal,499.81,6,0.15,34.17,2
CA-2025-1684,2024-09-16,Standard Class,Dawn James,Corporate,West,Furniture,Table,Table Wait,316.6,5,0.17,275.52,9
CA-2023-1685,2023-06-11,First Class,Shawn Edwards,Home Office,Central,Technology,Printer,Printer Your,617.91,4,0.19,-26.51,6
CA-2025-1686,2024-05-24,Second Class,Katherine Solomon,Home Office,East,Furniture,Chair,Chair Pull,41.76,1,0.2,115.64,5
CA-2025-1687,2023-09-25,Standard Class,Terry King,Consumer,West,Technology,Printer,Printer Manage,526.78,1,0.36,90.43,9
CA-2023-1688,2024-07-28,Second Class,Samantha Hodges,Corporate,East,Technology,Printer,Printer Understand,193.1,7,0.06,175.53,7
CA-2024-1689,2023-01-15,Second Class,Richard Gamble,Home Office,South,Furniture,Bookcase,Bookcase Believe,487.69,9,0.24,72.7,1
CA-2024-1690,2024-11-26,First Class,Wendy Martin,Corporate,South,Furniture,Table,Table Nor,381.04,6,0.1,36.05,11
CA-2023-1691,2024-09-10,Second Class,Gilbert Martinez,Home Office,West,Office Supplies,Paper,Paper Available,325.1,4,0.21,-25.41,9
CA-2025-1692,2024-05-12,Second Class,Carrie White,Corporate,Central,Technology,Laptop,Laptop Analysis,783.58,8,0.1,241.97,5
CA-2024-1693,2023-07-31,Second Class,Theodore Bradley,Corporate,South,Office Supplies,Storage,Storage Tell,274.66,5,0.34,275.25,7
CA-2025-1694,2023-06-30,Second Class,Joshua Juarez,Consumer,South,Office Supplies,Storage,Storage Kind,93.92,1,0.31,32.97,6
CA-2023-1695,2023-09-27,Standard Class,Kenneth Burns,Consumer,South,Technology,Printer,Printer Marriage,307.71,9,0.45,200.85,9
CA-2023-1696,2023-06-25,Standard Class,Zachary Adams,Corporate,Central,Furniture,Table,Table Heart,579.71,9,0.04,65.94,6
CA-2024-1697,2023-01-14,Second Class,Cynthia Parker,Corporate,East,Furniture,Bookcase,Bookcase Position,423.98,2,0.2,200.68,1
CA-2024-1698,2023-03-12,First Class,Kimberly Berry,Corporate,East,Technology,Monitor,Monitor On,281.67,3,0.28,156.55,3
CA-2025-1699,2024-11-20,Second Class,Gabrielle Anderson,Consumer,South,Technology,Printer,Printer Research,290.29,9,0.3,62.67,11
CA-2025-1700,2023-05-06,Second Class,Cassandra Ford,Corporate,East,Furniture,Bookcase,Bookcase Crime,956.87,3,0.47,118.23,5
CA-2023-1701,2023-07-28,Standard Class,Caitlin Underwood,Consumer,East,Technology,Monitor,Monitor Success,171.05,6,0.0,294.2,7
CA-2025-1702,2024-11-11,First Class,Logan Perez,Corporate,South,Office Supplies,Binder,Binder Few,163.53,8,0.5,279.58,11
CA-2024-1703,2024-12-07,Second Class,Victoria Romero,Home Office,Central,Furniture,Table,Table Decide,75.12,2,0.12,88.09,12
CA-2023-1704,2024-07-10,First Class,Sandy Burnett,Consumer,West,Office Supplies,Pen,Pen Focus,956.0,3,0.01,-48.73,7
CA-2025-1705,2024-09-01,First Class,Ashley Wallace,Corporate,Central,Technology,Phone,Phone Evening,518.64,2,0.2,159.07,9
CA-2023-1706,2023-11-24,Standard Class,Darren Walker,Corporate,Central,Technology,Printer,Printer Improve,167.87,2,0.39,88.8,11
CA-2023-1707,2024-07-05,Standard Class,Kelly Lowery,Consumer,Central,Technology,Printer,Printer Notice,727.95,10,0.48,53.57,7
CA-2024-1708,2023-12-14,First Class,Philip Ramirez,Consumer,South,Office Supplies,Pen,Pen Street,824.78,6,0.47,-36.41,12
CA-2024-1709,2023-03-02,Standard Class,Colton Hernandez,Home Office,East,Office Supplies,Storage,Storage Ten,438.31,6,0.48,101.48,3
CA-2025-1710,2024-11-21,First Class,Adam Casey,Consumer,East,Office Supplies,Pen,Pen Key,833.78,3,0.31,97.68,11
CA-2024-1711,2024-09-01,First Class,Amber Meyer,Consumer,West,Office Supplies,Storage,Storage Remember,22.39,3,0.05,173.5,9
CA-2023-1712,2023-06-07,Second Class,Jamie Carlson,Consumer,East,Office Supplies,Pen,Pen Speak,614.93,3,0.25,145.95,6
CA-2025-1713,2023-09-29,Second Class,Kathryn Strickland,Corporate,East,Office Supplies,Paper,Paper Nation,825.96,6,0.06,228.09,9
CA-2024-1714,2024-04-29,Standard Class,Darren Green,Consumer,West,Technology,Monitor,Monitor Free,437.67,8,0.34,273.02,4
CA-2023-1715,2023-08-01,Second Class,Carrie Franklin,Corporate,Central,Furniture,Bookcase,Bookcase Example,217.87,3,0.24,-22.01,8
CA-2025-1716,2023-08-20,Second Class,Matthew Ibarra,Consumer,East,Technology,Printer,Printer Four,687.34,3,0.07,277.54,8
CA-2025-1717,2024-12-07,Second Class,Gary Johnson,Corporate,East,Office Supplies,Storage,Storage Color,387.4,8,0.19,29.49,12
CA-2023-1718,2024-03-29,Second Class,Joanna Black,Corporate,Central,Furniture,Sofa,Sofa Economy,133.96,3,0.26,89.25,3
CA-2025-1719,2024-03-04,Second Class,Gabriel Norris,Consumer,South,Furniture,Chair,Chair Beautiful,529.42,10,0.19,12.84,3
CA-2025-1720,2024-02-07,Standard Class,Danny Juarez,Corporate,South,Office Supplies,Binder,Binder Billion,853.18,6,0.13,45.99,2
CA-2025-1721,2023-02-22,Standard Class,Veronica Perkins,Consumer,East,Furniture,Chair,Chair Near,765.72,6,0.38,298.23,2
CA-2024-1722,2023-05-24,First Class,Jorge Sloan,Home Office,Central,Technology,Phone,Phone Reduce,312.05,5,0.21,87.9,5
CA-2023-1723,2023-04-10,Standard Class,Jamie Michael,Home Office,West,Technology,Phone,Phone Film,424.72,4,0.04,264.07,4
CA-2025-1724,2023-06-15,Second Class,Lori Day,Home Office,West,Office Supplies,Storage,Storage Attorney,859.45,9,0.46,5.2,6
CA-2024-1725,2024-10-31,First Class,Linda Gillespie,Consumer,Central,Furniture,Table,Table Official,325.65,8,0.28,22.02,10
CA-2024-1726,2023-02-20,Standard Class,Jessica Chambers,Consumer,South,Technology,Phone,Phone Require,871.21,8,0.21,201.82,2
CA-2024-1727,2024-12-24,Standard Class,Eric Whitney,Corporate,Central,Technology,Printer,Printer Nor,503.44,8,0.15,64.35,12
CA-2023-1728,2024-05-18,Second Class,Michael Palmer,Home Office,West,Furniture,Bookcase,Bookcase Program,316.26,10,0.46,73.15,5
CA-2023-1729,2023-12-10,Standard Class,Jessica Whitney,Home Office,West,Technology,Laptop,Laptop Cup,41.55,2,0.4,125.88,12
CA-2024-1730,2024-06-17,Standard Class,Ronald Brewer,Corporate,West,Office Supplies,Binder,Binder Within,854.94,8,0.35,136.51,6
CA-2023-1731,2024-04-14,First Class,Nicole Woods,Consumer,South,Technology,Printer,Printer Body,462.2,1,0.42,119.24,4
CA-2023-1732,2024-11-05,Second Class,Barbara Rivera,Corporate,South,Furniture,Table,Table Back,572.33,5,0.1,-25.21,11
CA-2025-1733,2024-06-14,Second Class,Kimberly Pope,Consumer,Central,Technology,Phone,Phone Once,955.41,4,0.01,116.05,6
CA-2024-1734,2023-11-27,First Class,Laura Carter,Consumer,East,Technology,Laptop,Laptop Always,898.48,7,0.34,232.49,11
CA-2025-1735,2023-03-17,First Class,Patrick King,Corporate,West,Office Supplies,Paper,Paper Guy,587.45,6,0.23,195.66,3
CA-2024-1736,2023-02-08,First Class,Emily Vaughn,Consumer,Central,Technology,Laptop,Laptop Blue,794.0,1,0.27,248.56,2
CA-2025-1737,2023-12-26,Standard Class,Samuel Esparza,Corporate,East,Furniture,Bookcase,Bookcase Institution,940.15,9,0.39,207.01,12
CA-2025-1738,2023-03-11,Second Class,Mark Buchanan,Consumer,South,Furniture,Chair,Chair Suddenly,877.5,1,0.16,117.7,3
CA-2024-1739,2023-02-02,Standard Class,Todd Carter,Corporate,West,Office Supplies,Paper,Paper Dream,172.39,3,0.04,134.83,2
CA-2024-1740,2024-02-09,Second Class,Kenneth Harrison,Corporate,South,Technology,Laptop,Laptop Man,208.15,4,0.16,27.01,2
CA-2025-1741,2024-01-13,Second Class,Teresa Miller,Corporate,West,Technology,Monitor,Monitor Plant,286.46,7,0.01,207.86,1
CA-2024-1742,2023-03-04,Standard Class,David Bailey,Consumer,West,Technology,Printer,Printer Staff,780.72,4,0.24,-32.05,3
CA-2024-1743,2024-01-21,First Class,Monica Allison,Home Office,East,Technology,Laptop,Laptop Serious,634.16,6,0.13,121.15,1
CA-2023-1744,2024-11-12,First Class,Anthony Patterson,Corporate,South,Office Supplies,Paper,Paper Option,371.73,1,0.42,270.08,11
CA-2023-1745,2024-07-17,Standard Class,Megan Williams,Corporate,South,Office Supplies,Storage,Storage Thus,185.45,5,0.34,238.86,7
CA-2023-1746,2023-11-18,First Class,Robert Hall,Corporate,East,Technology,Laptop,Laptop Tv,175.26,7,0.4,3.3,11
CA-2024-1747,2023-01-11,Second Class,Jose Thornton,Corporate,South,Furniture,Sofa,Sofa Able,350.53,8,0.09,-29.94,1
CA-2025-1748,2024-05-29,First Class,Luis Hall,Corporate,South,Technology,Phone,Phone About,518.11,5,0.06,70.66,5
CA-2025-1749,2023-06-16,Second Class,David Hill,Home Office,Central,Technology,Laptop,Laptop Open,531.76,4,0.32,135.3,6
CA-2023-1750,2023-02-01,Standard Class,Nicholas Pope,Corporate,South,Technology,Phone,Phone Behind,579.29,6,0.48,90.57,2
CA-2023-1751,2024-11-30,Second Class,Vincent Warren,Corporate,Central,Office Supplies,Paper,Paper Clear,448.93,2,0.06,127.39,11
CA-2023-1752,2024-10-22,First Class,Zachary Reid,Home Office,Central,Furniture,Table,Table Build,731.93,3,0.0,224.69,10
CA-2024-1753,2024-11-15,First Class,Joseph Campbell,Consumer,West,Office Supplies,Storage,Storage Gun,44.81,10,0.33,186.69,11
CA-2023-1754,2023-05-11,Standard Class,Kristi Prince,Home Office,Central,Furniture,Sofa,Sofa Another,629.82,6,0.11,81.74,5
CA-2024-1755,2024-06-05,First Class,Keith Wiley,Consumer,East,Office Supplies,Storage,Storage Development,718.96,10,0.1,177.45,6
CA-2024-1756,2023-03-02,Standard Class,David Alvarado,Consumer,South,Furniture,Chair,Chair Much,456.66,10,0.19,113.01,3
CA-2024-1757,2024-06-24,Standard Class,Peter James,Home Office,South,Furniture,Chair,Chair Few,306.04,7,0.02,6.33,6
CA-2024-1758,2024-07-13,First Class,Angela Juarez,Corporate,West,Furniture,Bookcase,Bookcase Also,352.7,7,0.31,272.39,7
CA-2023-1759,2023-01-19,First Class,Jennifer Rangel,Consumer,Central,Technology,Laptop,Laptop Bag,584.44,7,0.42,229.87,1
CA-2023-1760,2024-10-29,First Class,Lisa Williams,Home Office,West,Furniture,Chair,Chair Much,986.84,2,0.11,129.75,10
CA-2024-1761,2024-06-27,Standard Class,Michelle Henry,Home Office,West,Furniture,Sofa,Sofa Send,727.32,6,0.29,225.19,6
CA-2024-1762,2024-06-13,First Class,Sherry Davies,Consumer,South,Furniture,Bookcase,Bookcase Smile,329.56,4,0.34,183.02,6
CA-2023-1763,2023-10-31,Second Class,Adam Phillips,Consumer,East,Office Supplies,Pen,Pen Deal,974.54,5,0.42,231.31,10
CA-2025-1764,2023-10-13,Second Class,Brent Neal,Consumer,West,Furniture,Chair,Chair Community,115.4,2,0.21,-38.58,10
CA-2024-1765,2024-07-23,Second Class,Sean Moore,Corporate,Central,Furniture,Chair,Chair Ten,289.0,2,0.27,97.87,7
CA-2025-1766,2024-05-23,First Class,Mark Johnson,Corporate,West,Technology,Laptop,Laptop Property,751.7,7,0.08,275.25,5
CA-2024-1767,2023-08-19,First Class,Brooke Lamb,Consumer,Central,Office Supplies,Binder,Binder Inside,355.38,7,0.25,-8.47,8
CA-2024-1768,2023-09-21,Second Class,Kathy Knight,Corporate,Central,Office Supplies,Paper,Paper Water,234.39,5,0.21,144.7,9
CA-2024-1769,2024-06-20,First Class,Patricia Cabrera,Consumer,South,Office Supplies,Storage,Storage Movie,811.6,4,0.39,62.94,6
CA-2024-1770,2023-08-01,First Class,Ronald Stark,Corporate,South,Office Supplies,Pen,Pen Heavy,156.3,3,0.39,203.33,8
CA-2025-1771,2024-02-19,First Class,Ryan Dorsey,Corporate,South,Technology,Printer,Printer Mission,571.21,5,0.31,3.36,2
CA-2024-1772,2023-04-14,Second Class,Ariana Johnson,Home Office,South,Office Supplies,Storage,Storage Item,229.74,8,0.21,82.79,4
CA-2023-1773,2023-07-19,First Class,Jacqueline Phillips,Consumer,East,Office Supplies,Binder,Binder Local,785.78,7,0.09,152.25,7
CA-2025-1774,2023-05-05,Standard Class,Brittany Reeves,Home Office,Central,Furniture,Chair,Chair Life,631.35,10,0.19,102.8,5
CA-2024-1775,2024-03-07,Standard Class,Margaret Weber,Corporate,South,Furniture,Table,Table Management,928.7,9,0.06,254.27,3
CA-2024-1776,2024-09-21,Second Class,Justin Reeves,Corporate,South,Office Supplies,Binder,Binder Choice,360.02,10,0.08,-19.55,9
CA-2024-1777,2024-07-05,Second Class,Sean Alvarez,Home Office,South,Technology,Laptop,Laptop East,57.94,5,0.11,183.94,7
CA-2024-1778,2024-02-03,Standard Class,Jason Hubbard,Consumer,Central,Office Supplies,Pen,Pen Recent,583.02,5,0.33,48.31,2
CA-2025-1779,2024-05-21,Standard Class,Cristian Bell,Consumer,West,Furniture,Bookcase,Bookcase Language,28.83,1,0.27,163.41,5
CA-2024-1780,2024-01-28,Second Class,Christina Swanson,Consumer,Central,Technology,Phone,Phone Hospital,765.54,1,0.41,235.99,1
CA-2023-1781,2024-12-14,Standard Class,Brianna White,Consumer,Central,Furniture,Chair,Chair Various,516.12,2,0.01,125.62,12
CA-2025-1782,2023-09-03,Standard Class,Patricia Soto,Home Office,Central,Technology,Monitor,Monitor Research,89.94,7,0.19,135.43,9
CA-2023-1783,2023-01-16,Standard Class,Dawn Harris,Consumer,East,Technology,Monitor,Monitor Picture,990.03,8,0.11,256.25,1
CA-2025-1784,2024-06-04,Standard Class,Angela Nguyen DDS,Consumer,West,Technology,Phone,Phone Expect,561.76,9,0.21,-27.92,6
CA-2025-1785,2024-12-21,Standard Class,Donna Love,Corporate,South,Office Supplies,Storage,Storage Enjoy,593.61,7,0.32,-11.31,12
CA-2024-1786,2024-09-18,Second Class,Tina Shah,Corporate,South,Furniture,Sofa,Sofa Make,315.0,2,0.24,283.36,9
CA-2024-1787,2024-08-20,Standard Class,April Brooks,Consumer,West,Furniture,Chair,Chair Attorney,417.47,1,0.42,158.7,8
CA-2024-1788,2023-03-21,Second Class,Andrew Snyder,Consumer,West,Technology,Phone,Phone Officer,520.34,9,0.04,280.73,3
CA-2025-1789,2024-01-09,Second Class,Brenda Robertson,Corporate,West,Office Supplies,Paper,Paper Eat,240.22,2,0.39,-17.62,1
CA-2025-1790,2023-04-27,Standard Class,Mark Howard,Home Office,East,Office Supplies,Pen,Pen Individual,313.23,9,0.31,224.91,4
CA-2023-1791,2024-10-17,First Class,Dr. Vanessa Quinn MD,Corporate,West,Technology,Monitor,Monitor Again,372.63,2,0.26,-21.46,10
CA-2025-1792,2023-07-18,Second Class,Zachary Morris,Consumer,Central,Furniture,Table,Table Marriage,641.21,1,0.21,213.34,7
CA-2024-1793,2024-09-04,Second Class,Mark Murray,Corporate,East,Furniture,Chair,Chair Impact,968.07,8,0.42,-42.34,9
CA-2023-1794,2024-04-12,First Class,Mark Estes,Corporate,West,Technology,Monitor,Monitor End,287.55,4,0.32,191.21,4
CA-2024-1795,2024-05-07,First Class,Matthew Tanner,Consumer,West,Office Supplies,Storage,Storage Her,745.37,2,0.35,259.42,5
CA-2024-1796,2023-04-25,Second Class,Veronica Parker,Corporate,Central,Furniture,Sofa,Sofa Material,826.25,1,0.08,102.77,4
CA-2024-1797,2024-07-27,Second Class,William Brown,Corporate,West,Furniture,Sofa,Sofa Name,936.89,5,0.27,92.07,7
CA-2023-1798,2023-09-01,Standard Class,Zachary Ryan,Home Office,East,Furniture,Bookcase,Bookcase Skill,288.4,3,0.47,130.54,9
CA-2023-1799,2023-06-15,First Class,Jermaine Murphy,Consumer,Central,Technology,Laptop,Laptop Whole,659.05,7,0.25,73.39,6
CA-2023-1800,2023-04-29,First Class,Jean Gordon,Consumer,East,Furniture,Table,Table Talk,207.05,9,0.24,195.54,4
CA-2023-1801,2024-01-13,Standard Class,Mason Gomez,Corporate,East,Technology,Laptop,Laptop Of,217.69,1,0.48,194.94,1
